name,id
Mothers of Destiny Group ,cpbBx7J3LQv
Moticho Muungano Hiv/Aids Post Test S.H.Group,MBJUmOlWdT6
Motigo Youth Developmet Association,OWdOK3fddOE
Motosiet Farmers self Group,goFIMQ651ax
Movement Of Men Against Aids In Kenya.,Bz0j8f4MI2F
Movement of Men Against Aids in Kenya.,A3q8s7r92g4
Moving The Goal Post,CwRiMB0cV6M
Mowepe Mombasa West,vMsR7lNYx68
Moyale Disable Self Help Group,vwDRpYSIGwa
Moyale Disabled Self Help Group,fLDQ1upl7d9
Moyale Donkeys Welfare Group,D1qJjt0rfJs
Moyale Mifugo Traders,O01qMjrivbb
Moyale Pastoralist Community Development And Hiv/Aids Program,oabmAy0uOzq
Moyale Women And Children Initiative,V0zwX2JnEn3
Moyo Safi,tDLm3uqpjVI
Moyote ,rRNqRiZPQX5
Mpaja Women Group,PvbSEX5HmX6
Mpango Wa Mungu Ukunda Women Group,XZSyijshb7I
Mr Condom Initiative,u258ulzVQhS
Mr. Condom Kiambu S.H.G,VtP3rB39kcK
Mrembe Farmers,XFroj2kU5Ha
Mrembe Nyamanga Women,zHZibeHVVJi
Mrima Cu,hmMmkVUMfJf
Mruru Manganga Cu,uKWZjqhjpwH
Msamaria Mwema Cbo,PWjdHnyc2Jn
Msambweni Animator CBO,bzYzdvcQrtY
Msambweni Animators,vHGAM3mew3N
Msel Savannah Embakasi,kHVXFrzSJJK
Msesilo Social Support Group- Miasenyi,vbFo4v6NDYf
Mseto Orphans Group,lz56TgYyVLX
Mshauri Mwema Christian Group,GNt1OS6TcFV
Msheto,i8uOE3qeMkK
Mshikamano CBO,EgUM8fjXypB
Mshomoroni Bamako Initiative,fmCoiSu2AsI
Msimakeni Support Group SHG,BLK9qQ9eopy
Msingi Bora Women Group,UHClYNjisjr
Mt Kenya Development Initiative,nGJF9952rqL
Mt View Like Minded Business Organization,EAW6nMMBYGm
Mt. Elgon Youth Aiders,VJVwIPZViGG
Mt. Kenya A.I Services,Gfq6fsnQvDu
Mt.Kenya Blessed Stars,cnIUytTsedr
Mtamazide,lt1aGqlufnB
Mtelo Tree Nursery Youth Group,pNKO0N48fih
Mtongil Women Group,CJildMhOrHS
Mtungu Fighting With Hiv/Aids,TnIl3jnSbHB
Mu-Gichagi S.H.G,BlXNe9ngHxr
Mu-Gichagi SHG,MBgIG6qhYh7
Mubwayo Support Group,pzxk5Swz6Jw
Muchata PLHIV SHG,DrIoh9kI4HK
Muchatha People Living With HIV/AIDS,o7BsSpzprbn
Muchenga Cbo,URna8mhbfMq
Muchome Amani,GvK3kwwKCQQ
Muchui Mothers W/G,xGOTQPTzpjF
Mucungwa Development Project Cbo,yZzaIpkBu5L
Mucuune Tumaini,XHTHjNK5iqe
Mudago Cbo,F6HCfbjvvQi
Mugakha Imara Support Group,dNkEqqSAn9i
Mugamba Ciura Gacuwamaa,QZHf02oBlgb
Mugangu Maelewano Shg,HNpkS7syn8x
Mugeka Community Health Workers Self Help Grop,vGK7ZwaT9sX
Mugene Kithoka Cbo,HOeLHifFOUl
Mugima Orphans Cbo,rYvDogHgT7A
Mugomari Namulekhwa,y7FCPoztD2j
Mugondu Empowerment Cbo,OygvSjYCjLj
Muguga Community Based Organization,WjwatRnychO
Mugumo CHWs ,k8buC4EFWzL
Mugumo Cbo,lDG87S28ZNG
Mugumo-Ini Good Hope,nItIe9AaFHq
Mugumo-ini Wedani support group,TDT6Y9EmVEc
Mugumo-ini moto moto youth group,kzlPMoWmSre
Mugumoini Cbo,foaNdcAauYu
Mugumoini Maendeleo S.H.G,iLBf8oL2qu7
Mugumoini Wendani Cbo,XsmldfVkpmM
Mugumoini maendeleo S.H.G,Ne1YLAOKywV
Mugunda Fighters Of Hiv/Aids S.H.G.,scdlEBYLnFh
Mugunda Fighters of AIDS(MUFOA),W2HgYWGMGY3
Mugunga Support Group,NTzApe0BnYd
Mugutha Chu,WmbFdDxnS9A
Mugwandi Motorcycle Association,kAKCy8gWyOk
Mugwandi Mwienderi SHG,vwnZmitgjfa
Mugwathaka  Tuhurumie SHG,ZzLxK6e6idx
Mugwe Cbo,AspVml1Rche
Mugwe Plhiv,exOwEE3wa7d
Mugwetwa Community S.H.G,KxMuIEAcoR6
Muhiriga Wa Itura,JpdqMmaAplO
Muhiriga wamutitu Self Help Group,YnLvHE8fUiV
Muhoroni County Hospital,IpeiP716zeJ
Muhoroni Interceboths Widows and OrphansGroup,quWk16DQYTh
Muhoroni Youth Football Club,REVkQpB7H3z
Muhoya Community Unit,BPhMx2rTdcr
Muhoya Plwhiv,ZGxF966RoLM
Muhudu Wajane Women Group,MUnlNgvopmI
Muhuru Chw Workers Providers,tgUIR5lvXbW
Muhuru Chws Hiv/Aids,zdqVP6s71ez
Muhuru Joy And Hope Network Of Plwhiv,SFS02aC8tpi
Muhuruma shg,oDGcgDbGjqv
Mujjahideen Wasg,v482vk7CeSV
Mujjahideen women and Support Group,onnXgX4FTNd
Mujujune Support group ,WIuVja8QlpC
Mujuwa Disabled,YL1NTXfkTrW
Mukakyaka development support group,z2mz4qbyK0h
Mukarara Fdac,cEFzJQcXdNJ
Mukaro Orphans & Vulnerable Children,ZjAlsoiydGC
Mukaru CBO,jn7G8oDgSc3
Mukhe Mwangaza Women group,en7u0vOEL3W
Mukhekhe B W/Grp,Kvuq5vsAjsF
Mukhweso CHV,qGZ7Yox8Zvu
Mukhweso Community Units,T0AyjBJfUN4
Mukiara Cbo,hnmrs4C8FvN
Mukiga Hiv/Aids Awareness Group,iJACIxSoYOE
Mukigi/Mugwe Shg,wWQ92Mgqp5G
Mukika Welfare Group,LHijGVa5dDi
Mukima Council,NBvXgRiVhNd
Mukimwani CHW SHG,RNbtqW429aO
Mukingi Cu Cbo,DjKfCIy5m4u
Mukinyai Hiv/Aids Community Project,HbebLgNtESv
Mukiri upendo women group ,Cq1dwE32SbE
Mukoe Cbo,u1CyFgKICLU
Mukoe Welfare Group,qZnPyp9WJBq
Mukokwe Women Group,ZPm5p2DC3MQ
Mukonjia Cbo,VeSPYOO415Z
Mukonyi S.H.G,t23p7Zmmy9I
Mukothima Disabled,gX6qbkl5Bft
Mukuko Community Project,eYKnu0kowR0
Mukumu Tumaini Women Grp,ygx5L7z82RV
Mukunuku SHG,jZoMTzj1q8b
Mukure Differently Abled Group,pDZmM3lFVBC
Mukurimba Mairigia disability SHG,RiH9SoMWkFf
Mukurimba Thangu disability centre ,MgtggIcArKN
Mukuro W/G,cTu0TcZimqz
Mukuro women group ,qkHWLWe43iv
Mukuru Community Centre And Orphanage,cEWFU0FOPuk
Mukuru Kwa Reuben Paps Ngazi Ya Chini,Po4ihfBDBjM
Mukuru Mentors Initiative,dLjZTL5ZNrb
Mukuru Poverty Eradication Program,zzzGfljToIE
Mukuru Slums Development Project,D7E9l3I9imU
Mukuru Together Cbo Alliance,jdZxcFVsOp6
Mukurwe Cbo,YL91lDK1u0Y
Mukurwe Rika 2009 S.H.G,gg8NtOEi9gR
Mukurweini (Vetrinary) Vets,cue3wmihpPM
Mukurweini Chw Cbo,jnHmjAwXiWf
Mukurweini Guardians & Children Living With Hiv/Aids,bohckk3ePee
Mukurweini Nurses Welfare,eImq3abYbbu
Mukurweini Rabbit Farmers Association,IFWmoXgNGgO
Mukutano Youth Group,wUVer8QQLcs
Mukuyu CHU,FJZeGQbAVLv
Mukuyuni Afya Bora SHG,CVoInBKoIKI
Mukweso CHV,XzM3DL24MAT
Mula Self Help Group,AuMuxNMdSYW
Mulathankari Shg,d2HcwEUSopJ
Mulcupin Support Group,F9KVmVvkWed
Mulechi SHG,y4fLKOyoeJB
Mulembe Self Help Group,oRO71CMmG0x
Mulembe shg,l9JpKkh7uRt
Mulika Theatre Group,Ph2WDEvSRYW
Mulika Youth,yryXgDFILtq
Mulikoba Wg,HrqugWuHPhD
Muloko Mbali Women Group,A5IGkJyHISv
Multipower Sanitation Response,PF8YdgF58pu
Muluki Disable Youth,YM9ckZUAc0G
Mulukobe Pamoja Women Group,nsjqfSruiYc
Mulundu CU,l1Oo6JehlBb
Mulundu Disabled Group,FOZWDPYlMrL
Mulunyenya Supp Group,T4QYQCjeCm0
Mumboha Agro-Bussiness Cbo,zbGnmYSQzO6
Mumias Deaf Youth Group,J91bLHwTnD3
Mumias Muslim Community Program,D5p2QZKnG4v
Mumo Mothers Of Handicapped Children Shg,vJa2NsrPc07
Mumtaaz Youth Group,X7SqjI1kot6
Mumtaz Person With Disability Youth,BcO97Jq7wLR
Mumtaz Self Help Group,ikA2NeDZt9r
"Mumuch W,G",dfS2ky5c7ZF
Mumwe Cbo,UCruMfrof4m
Muna Sustainable Agric. Cbo,eB3heg6WYSX
Munanda Tabitha Women Group,EUlWxMfglOH
Munanda Tetu Rabbit Project,S3VaD0nzIIW
Munanda Women Group,g46dvtnG4MX
Munchete Women Group,udvvQ3CpZCf
Mungakha Imara Support Group,e0g3Nt9hXjW
Munganga CBO,XEh97iBNSGY
Mungano women group ,UCQ0Mlq51d2
Mungaria Ch Workers Cbo,Jheh0TbHfkd
Mungatsi Youth Group,hqyhHm0Lh1w
Mungetho Glorious Cg,oEyDnNIJAYa
Mungetho Health S/H Group,eX2GvbSyR7J
Munigu-Ini Single Mothers Cbo,Nb4cdjVV2nM
Muno Solar,K2WeRX79srz
Munugi Widows W.G,Iiq4TkA1L8T
Mununga Peer Educators SHG,S6hEkJN6VH1
Mununga Umoja Cbo,xGaM1NC5Afg
Mununga Wazee Welfare Group,mZfKfJVpPUN
Munyaka Bee-Keeping& Agro-Forest S.H.G,QiRv4pLlsWE
Munyaka Dam And Horticulture,JZZm2l55GlK
Munyaka Wa Ciana,krB0HvNhlSr
Munyaka-Mugumoini Women GRP.,j23xSTUkndA
Munyaka-Mugumoini Women Grp.,lZNYdAz0nBM
Munyarua Men Cbo,mAABsbrRDv5
Munyu Women Group,DiGuusl4zMS
Munyuki CHW SHG,v4N9Bter7XY
Munzatsi Support Group,xEutQ6ngmyV
Muoch Kecho Women Group,Pe9wwERsO2D
Muono Community Centre,ueK2HZycpZH
Muoroto Karai Cbo,cRDGWMG44Ee
Mupela Pioneer Cbo,BuK3sH3t8p3
Mupewa-Muchatha PLHIV,LyAv3kIshCa
Muplwa,Ugejva4OgQu
Muranga County,aGsfBf2vZOO
Muranga People Living With Hiv/Aids (Mupewa) Cbo,mWE4Ti2riJj
Murathi Cbo,d97RkucDPTT
Mureko Women Group,g5zH3jDFCbZ
Murengeti Community Health Unit,XuQrRRW7Rsw
Murera Guardian & Orphans Group,n8J41Qwp1VC
Murichu Unit Health Volunteers S/H Group,yuoLmU3P38Y
Murigiri Banana Grower And Marketing,bCAy7keA0LT
Murigiri Banana Mu Growers,Cvjc8iNwMHU
Murimi Self Help Group,hQcxAfzmMcX
Muriranja Mwihoko Cbo,A8hOMcyPJSH
Muriranja Winners (Murawi) Cbo,xR6zJBOVhv8
Muriranjas Kwimenya Cbo,zgGRiTZfObi
Muriri Mucio Mpungu Women Group ,XaDUd96tlQv
Muriri Umoja ,vfiYhlpZE84
Muriri Upendo women group,VWfOaKOSxYQ
Muririchua Cbo,rh3WG6dHUVj
Murngiya Youth Group,FENZqAo5xhE
Mursal Youth Group,zNMVre8rjPC
Muruaki Unity Cbo,uUNrEQ9IgyM
Muruguru Ward  Cbo,tzVa7agOw7n
Murukarisa Plwa,izwWSorbONN
Murumba Boda boda,I2dstQuiOPQ
Murumba Christian HIV/AIDS,j9dAmqrpasc
Murumba Jua Kali wg,vryG1H5gIqy
Murumba Jua kali,T9Kkx6DyT99
Murumba Juakali women group,ApqLPDRVCn6
Musalala Community Unit,b6kAbEe4w1k
Musama S/H/G,YircAAO5N8H
Musamba A,tVPXaaGohAw
Musandukuni Self Help Group,kiJcyCM1Fg4
Musco Wind Of Hope,Ln8xNdqjdpo
Musembe Destiny Cbo,irq8Bcj08Oe
Musemwa Widows,UlbRpb2BrH7
Musero S.H.G,t4uMqOCdWuZ
Mushiangubu Hope support group,Cz0VR4KtNFB
Mushroom Youth Forum,lwMhB5iW17B
Musiembut Farmers Group,YkBwUT8YTsf
Musingini Post Test Club,OcVP0cUzNM1
Musingu Chw,fxLUcft2kuy
Musioma Community Bore Hole Water Project,oORW4BLZMuY
Muslim,iJAjHsGRLZx
Muslim Education Welfare Association,B1vrlm30ahg
Muslim Education Welfare Association-MEWA,CLuiKGc04zo
Mustard seed youth Group,zBu2HeCLlPf
Musyi SelfHelp Group,HvKyXRLmqLl
Muteithia Cbo,qS2WAtf4Fs0
Mutema Home Based Care Group,re3sN8cH0HR
Mutethia Disabled women group ,lVmfgndXuXk
Mutethia Kalankware women group ,KdP91oAhr0t
Mutethia Self Help Group,Dr1p2Ai2maq
Mutethia Shg,oadx5J6WjeQ
Mutethia thitha group ,HreZNlLYNBC
Mutethianje Torgen Dairy Goat,hQETsTWbUfK
Muthambi Bee S/H,AszngCZLQz9
Muthangare Aids Action S H G,eajXdIbt5F0
Muthara  Plwas  Support Group,QWnSuP0Bsnh
Muthengera Mbarakira Youth Group,AFGw25QIL5Z
Muthera wendani widows women group,S3WJMJkt0n1
Muthiga Mahiga-Ini Cbo,wVGQ4iuCHFT
Muthigi ï¿½ Mukui Cbo,jfX0Hu8Fsvl
Muthingu Youth Group,otme8cYBrhT
Muthuga Self Help Grup,Vb2vI31Hv1v
Mutidwa Community Health Volunteers,YEcHpBOCtDO
Mutige Tree Nursery,GgJNpiQr1Zl
Mutige Tree Nursery SHG,exc1IMYw4Fs
Mutino Friends Cbo,NY5JodrR9ln
Mutirithia Pediatric Caregivers Support Group,LYf8BYGMMEB
Mutirithia Plwa,IwbzLS5QCId
Mutitu CU ,BZPUrjooVEO
Mutitu Chief S.H.G,HwJGltZc6re
Mutitu Kamoro Cbo,J5t9e7NdfXf
Mutituini Githima Cbo,YkZeDVUqDqj
Mutoka Mbali,DunZq3ru8CF
Mutoma Development Association,Vu3TYvRYd6i
Mutonga Community Aids Educators (Cae) Cbo,nE8NCFiFg6i
Mutonga Development Project,qmFDEbe0nDK
Mutonga Kiriguini Phc Cbo,qBkIYz57SVD
Mutonyi Disabled Group,wu1mSevv3iB
Mutugi Gitijiwe,kAFk834rLIa
Mutuma Project,ccyPuNNOpZd
Mutundu Cbo,HBdJujLwgws
Mutundu Phc,hDRxzW8XaF7
Mutundu Unity Cbo,jFuugHDrYLe
Mutwot  S.H.G,dn5OW2yOBV2
Muumandu Community Health Unit,EvbGhLLeDTe
Muungano  Ekerero W/G,wPORyRkE51K
Muungano Cbo,XeAh5Q4jHRh
Muungano Central Welfare Group,jO5039CJq87
Muungano Fish. Women Group,oYnLzTeoH82
Muungano Kighangachinyi Group,L0KVDI1xLvD
Muungano Networking  Hiv/Aids Support Group,BOw2TT64Ekr
Muungano Shg,o6tKos0cuyy
Muungano Subira,Rqn5QGCLkoz
Muungano Support Group,dLFqpRi95qL
Muungano WA Wanjane Advocacy Group,WFztAs8Ur5Y
Muungano Widows Self Help Group,F81YCccfi29
Muungano Youth Group,zoSykCdmivt
Muungano Youth Group ,vC9vfJoK8uq
Muungano-Kaingachinyi SHG,w2z4fgpXoZS
Muungu welfare shg ,kpxGehRtEzU
Muuo Support Group,fUZyGLp0ODL
Muuro Omboo women SHG,gnUIZFYnYa3
Muvandori Home,e6yvMdFlvQY
Muveneci Boda Boda,idEavAFhMxh
Muvilla Self Help Group,HOyogeG5PFO
Mvangua Women Dancers,CI0upQnKEgL
Mvono Cbo,aDYQLF4C2RL
Mvuani ABC Group ,NNZF7C82pH3
Mvumandu Health Unit,jIHSaroL0qD
Mvumilivu Kirindara women group,bE7Nw8nFUUG
Mvumilivu Self   Help Group,XVyM18ym2BE
Mvumilivu Women Group,JEkmyu5mQhA
Mwabochere Shg,Ru5TbUYiHtA
Mwabosire Widows S.H.Group,e81v0qDnpR2
Mwachabo A Cu,Vs0qeE3eAK9
Mwago Hiv/Aids S.H.G,bjeuPTkfXM9
Mwakamba,PyBItET7HIN
Mwakerubo 04 Self Help Group,U5y8VMKgFAL
Mwaki Self Help Grp,NmACS5K5l4u
Mwakirunge Health Center,DFAr82QXHeC
Mwakiugu Self Help Group,HDJC5uh2JDd
Mwakolu,YRAzIXNbCoq
Mwalie Health Cbo,fCdYjmucUJA
Mwalie Health Group,IMxLIOKkWlt
Mwalie health community based organization,IiFp0jGirSf
Mwamko Mpya Cbo,YKxUPJwTIjS
Mwamogeni Shg,D8vGvGg4dK4
Mwamonda Youth Group,zfav2rJSB2t
Mwana Wi Kiio Cbo,Bsvu5ayrKb5
Mwana Wikio SHG,gbeonCgmzap
MwanaMukia S.H.G (Wataalam),JeNcUzncBCz
Mwanda Home Based Care,eu1gfNqCpkJ
Mwandani,afQmfgkruuE
Mwangaza   Self Help Group,anU7FCjOpYP
Mwangaza Community Services,qFOBYAfVWqL
Mwangaza Development Group,bpFKA0v7eci
Mwangaza Devpt Group,qtR5zfDOoTt
Mwangaza Health Care Cbo,b7memWmNHLD
Mwangaza Hope Group,ZOY3HE7pxuN
Mwangaza Mashunani Ep,x8eDiZYWf1q
Mwangaza MenS Support Group,dYJ6eW7eu90
Mwangaza Muungano Support Group,tqiwFPld0uG
Mwangaza Orphans/Widows women group,M5uKwmpXVKn
Mwangaza Self help Group,aTKTj68Xded
Mwangaza Shg,JOqFZjT6v6C
Mwangaza Solar Youth Group,JBmYpwU4dDY
Mwangaza Support Group ,Fu4uehmQpwH
Mwangaza Support SHG,dmOMzeRbvXG
Mwangaza Support Shg,zb16myy8Yw3
Mwangaza Umbrella Group,fPOqGQzOLz0
Mwangaza Visionary Youth Group,J4viSWU9Jmf
Mwangaza Women Group,W4kPr4WJHEd
Mwangaza Women Group Cbo,P7Mjl5TCTmX
Mwangaza Youth Group,B8TmN5quc51
Mwangulu Cu,n3EFp23yPvc
Mwani ABC Centre ,P9VrOXRT0lL
Mwania-Njau Youth,DreD9mKCFC2
Mwanika Kathiri,yuen5mwZVBa
Mwanjati Health And E,tktssNS7lzG
Mwanjati Health and Economic Empowerment ,mpJpkZIjiuh
Mwanzo Mpya,o2laU5GmlNM
Mwanzo Support Group,XecGnVIN8Uq
Mwanzo Women Group,dzRn8CAJ8Uw
Mwashuma Kaza Moyo Shg,WjUHMCuW8VS
Mwata Women Group,IyBCFKl7hOM
Mwatate Chws,TLgAsuQG9YQ
Mwatate Disable Weavers Group,HBBVs6O2bMD
Mwatate Health Network,D1tCfITFvAP
Mwatate Shg,hPxgFhezEDt
Mwaunga  Women Group,ffOa3C2WXDH
Mwea Hope In Life,Q5wbxnrK3qK
Mwechoberi Women Group,BNGbBU5eOZ3
Mweiga Plwha S.H.G.,tbU1DtdTAWe
Mwembe Afya community unit(MACU),PMgB4vNSoa1
Mwena Cu,Ejo2jivOBVv
Mwenda Green Shg,f98nLVt3PJ7
Mwenda Pole Women Group,KCEOErWreRv
Mwenda Shg,lQtGBE3cXAa
Mwenda Wia Tyaa SHG,gVWEeuLb36G
Mwendeleo Self Help Group,pjAn8hZr38i
Mwendi Gutura Hoo,HMO88QAIzsq
Mwenge Shg,jKJMZNpflcd
Mwengere Support Group,i7JXuD0mz0K
Mwenje Plwas,qcsMxlRE9v7
Mweru Parents & Persons With Intellectually Disability,HPSIebizu5h
Mweru S.H.G,AyXeFN9PbUB
Mweru Visions Youth Cbo,PUdqu4PdrOb
Mwibole Shg,BqNteRLlW0F
Mwienderi Support Cbo,gTW0JABB996
Mwietheri,U9L31doL1QU
Mwietheri Cbo,f63uiy4rtDY
Mwigeria,l1mBraheuA2
Mwigeria Women Group,CANkafZDNVL
Mwihoko Cbo,UaMvPRI9X7Q
Mwihoko Finance C.U,vjNeyqjyzqL
Mwihoko Kanangu Cbo,VtKnbbfJyEs
Mwihoko Karaba Cbo,NvM7InlXG51
Mwihoko Kerugoya  Cbo,ILTWFuYwdbP
Mwihoko S.H.G,iIoB02hj8q4
Mwihoko S/H Group,t42BcFOre3L
Mwihoko Womem Group,GwMgW7zvgvx
Mwihoko community Unit,z78dbFFPtvp
Mwiki Athletics Club,IEQIKOJeFBf
Mwilonje market Group,hshUR4hVvwn
Mwimathiri Cbo,djYuU5xp4d3
Mwimathiri Self Help Group,rwT1se3gfTD
Mwimenyeri PLWHAS SHG,y7fOTKZkLRz
Mwimenyi Self Help Group,ER58RZ2ytjG
Mwimenyi Shg,wXTfxLq7Hj5
Mwinjiro Shg,N6JKv48YmNE
Mwinyaga Cbo,tpJ3gNxSxLo
Mwipelwa Support Group,wJmzymmwvEr
Mwireri Brothers Cbo,Cg6R1cmJGzm
Mwireri Cbo,svRdrI1HBDQ
Mwireri Farmers Self Help Group,u78yf768MWr
Mwireri Hope Of Love Cbo,kEfRbNGefOR
Mwireri Youth Self Help Group,pYnHUFhwoZ0
Mwirumbuiyia Mitati Cbo,liIKwe6eN9A
Mwiteithia Kichaka Hiv/Aids Cbo,sJiY7MOhhT2
Mwitemania Shg,PmtKrAxp5Iu
Mwitethia Disabled ,sHo15uNgdjU
Mwitethia Disabled SHG,JAccjsI9STq
Mwithe Gei Cbo,NyGlJOL5n0F
Mwitirithia Cbo,eyXwnHyxlCx
Mwitirithia Shg,sXTIpFq3CeV
Mwitirithia Young Group,MJvA8Qhdqjk
Mwitirithia young group,kgU1sx1ZIm3
Mwokarugipss,it8zv1erkBg
Mwongori CHVs,hdDo9JB3DOE
Mwongori Community Health Volunteers,yyIZw9xxHMN
Mwongori Youth Group,YnHgUsjErgC
MwonsotiSHG,L8pgE3u9Gig
Mworoga Cb Health Care Group,S2vbfaGwlIg
Mworoto Community Support Centre,dnvqhTEuW6h
Mwotwori W.G,j4tNMQPgnl5
Mwunuri Community H. Volunteers,OooIIM6oGfi
Myabogituungane self help group,X7Gegqg50Gt
Mzalendo Based Youth Group,N3K24lK58es
Mzeituni Faith Women Group,G4KK8VuBZxu
N.Y.K Ngunguru,w2giZNAeOH0
NACHURU YOUTH GROUP,cFumslvteva
NADUMUNYE SELF HELP GROUP,vZAPfsUssEm
NAIVASHA CENTRAL,kcDdBGht2kR
NAKHABI H.S.H GROUP,cDJrYol9fFK
NAKWAMEKWI YOUTH ENTREPRENUERS,xokpu01ujuY
NAMANJALALA COMMUNITY PARTNERSHIP,GzcntoG6oN1
NANDI  SOUTH CARE SUPPORT GROUP,fE72IUbs8fR
NANDI COUNTY CENTRE FOR RESEARCH AND DEVELOPMENT,oi991f1CILH
NANDI EAST CARE SUPPORT GROUP,tc8k2N46Pqq
NANDI ENLIGHTERS YOUTH GROUP,pLYB6fNOmyk
NANDI HILLS COMMUNITY HEALTH  UNITY,uol4l0Rd1ow
NANDI NORTH DISABILITY IS NOT INABILITY SHG,GuW29xWO3rd
NANDI SOCIO-ECONOMIC INITIATIVE,Ko1oZBptvJS
NANDI TEA SELF  GROUP,fY2wE4EZFjn
NANDI YOUTH FORUM,mX6QWajhipf
NANYUKI TEACHING AND REFFERAL HOSPITAL SUPPORT GROUP,dm88csPUEn3
NARAMAT EBUL YOUTH GROUP,e25ukhS15cd
NARETISHO WOMEN GROUP,iMKKIwHODsj
NARETOI/ISAMPIN/REHEMA,efKsba0LnI2
NARIDING OUTREACH YOUTH GROUP,CtbOSWPWoMp
NAROK INTERGRATED DEVELOPMENT PROGRAMME,Zgs21GrCUDJ
NASAPP GROUP,mzZrrT2olOK
NASERIAN AIC WOMEN GROUP,BsGhbDoMIPL
NASIEKU-A-KITI CBO,lbEyjRd2Ppt
NATIONAL ORGANIZATION OF PEER EDUCATORS,lZFdvqdL6RT
NATUNGA AWAARENESS GROUP,vqvm7zRFUk6
NDACC S.H.G,ryB2GsznY5H
NDANAI CARE SUPPORT GROUP,vzUvGWIJl5F
NDANAI EMITIOT SUPPORT GROUP,Rotw4gzqtbl
NDERA BODA BODA,BSwDA2gt3gs
NDINDIKA INTIATIVE COMMUNITY DEVELOPMENT,VndvMnAtTup
NDONYO LOIP  YOUTH GROUP,g81C5xhTEna
NDUBUSAT WOMEN GROUP,rmQLih1OwIs
NDUNGIRI YOUNG CHRISTIAN Y.G,n92zQaSeP3T
NDURUMO SURVIVORS,RTtSgAfooJq
NEEMA  Youth Group,jHNJ73x7Hgz
NEEMA SUPPORT  GROUP,XFPTdbirrcH
NEMPUAN HIV/AIDS SUPPORT GROUP,a418fE8NpHK
NEPHAK ,kvYJWnkxFoc
NEPHAK-NGO,yyHtk7eq2NC
NERKWO PARISH CATECHIST PROJECT,WVT0bX3JrZP
NERWO PARISH CATECHIST PROJECT,NApHgUO8mkH
NETWORK FOR SUBUKIA S.G,UGXb2ShugYk
NGARA FALLS YOUTH GROUP,yQYAqIaocEf
NGARUA COMMUNITY  HEALTH DEV. INITIATIVE,fslaY5zXjKF
NGATUKA SHG,qNExP5Gjv4O
NGEI 1 DEVELOPMENT YOUTH GROUP,yEhiookl5mQ
NGENENET VISION YOUTH GROUP,cNEcJ1NQOle
NGERESHA IMANI SHG,oHN41y2BOCl
NGISIGER YOUTH  GROUP,hQdIMV8XE5f
NGIYAUDI YOUTH GROUP,jBGk64rIQYC
NGO based,ZvEWWRCO6dO
NGORNGOROI WOMEN GROUP,SPw862AVp11
NGOnew ALKANTAR(BLESSED)DEVELOPMENT ORG (ALDO),OXSvW5yLh4b
NGOnew Aic Olesharo Cdc,qY4qJ7nXIJi
NGOnew BARSALOI WATER &IRRIGATION PROJECT,OAdSc0oAtj6
NGOnew BOMET WIDOWS SUPPORT ORGANIZATION,fxRSg3wN1mB
NGOnew Caritus,odWfJZ9jodD
NGOnew Cescawar  ,nep7P2oDX8w
NGOnew Changamka Economic And Social Development,OoFXFCTMblk
NGOnew Changamka economic and social development,OdlaTwIGTiQ
NGOnew Community Health Partners (CHP),vrFdJB8QFCK
NGOnew DISABILITY RESOUCE CENTRE,zyd43bffffF
NGOnew Dupoto Disable Intergrated Group,ywsqe6s8dBF
NGOnew ELBARTA CHILD FUND BARAGOI,rwtCLe2D1Bu
NGOnew EMIKWEN COMMUNITY DEVELOPMENT PROGRAMME,YdDMcA6X6pL
NGOnew EVOCHUMO,klOz3Hn7NMp
NGOnew Emayian Youth Group,n2kQElr464b
NGOnew Enaitoti NGO,vQOpqKrpiQ9
NGOnew Enaitoti Naretu Olmaa Coalition For Women (ENOCOW),EKUdw8hifzo
NGOnew Enaitoti Naretu Olmaa Coalition For Women (Enocow),r8mlkCigQGf
NGOnew Family AIDS initiative response (FAIR),DWUqha9T2bk
NGOnew Family Aids Initiative Response (Fair),sQo2K2bo9Us
NGOnew GENERATION RESCUE INITIATIVE ORGANIZATION,n54j6GlcOQ6
NGOnew GREAT MAMA AFRICA,TXbr3NOKWVW
NGOnew Gituru Cbo,AGWPpd8r0aG
NGOnew HOPE VALLEY FAMILY INSTITUTE,zFsZh97vam2
NGOnew HOPE WORLD WIDE,Kwjqft9qHnR
NGOnew Hope World Wide,GKjq5YY9lqp
NGOnew Hope worldwidekenya,VzdoTjJ4caR
NGOnew I.C.E.T.D,IqrVjYlOrme
NGOnew KIMETTO FOUNDATION,oibis0b2HTh
NGOnew KITENDO CHARITY CHILDREN PROJECT,tyN4DtowqY1
NGOnew KNOTE ,KKLMUyCJYDq
NGOnew Kaminjeiwet Education & Counselling,KKmw2VSb5NM
NGOnew Kapngetuny Self Help Group,WqOepKbX6i1
NGOnew Kenya red cross kericho branch,zTzfIhayEKi
NGOnew Kind Fund,zb3pIV2Uny4
NGOnew Kitendo children charity program,VFLi8ZChz7D
NGOnew Koimiret Original Youth Group,Rfrc1vHCGeI
NGOnew Kokwet Network,G9wTiRahGZ6
NGOnew LELAITICH INTERSECTORAL DEVELOPMENT ORGINIZATION,eaUlVEcQDR0
NGOnew LYCHAAG,FMvg7bl9Eh1
NGOnew Lychaag,bI7JPzHrD3h
NGOnew MAISHABORA  INITIATIVE,ob1amPWyjOA
